3666.6666666666665 1083.2008830022078
3583.3333333333335 1087.069351230425
3753.3333333333335 1055.8389261744974
3620.0 1176.9798657718118
3886.6666666666665 1086.3796909492269
3843.3333333333335 1164.742729306488
3893.3333333333335 1130.2666666666667
3750.0 1032.911111111111
3933.3333333333335 1126.5131578947369
3706.6666666666665 1108.422222222222
3890.0 1025.234899328859
3903.3333333333335 1187.3601789709178
3716.6666666666665 990.1118568232667
3973.3333333333335 1012.1333333333337
3976.6666666666665 954.8245614035086
3990.0 1030.5111111111116
3883.3333333333335 953.0222222222225
3936.6666666666665 1058.4666666666662
3706.6666666666665 1023.6842105263164
3776.6666666666665 1021.7449664429528
4013.3333333333335 960.7777777777775
3503.3333333333335 903.400900900901
3740.0 918.1333333333331
3716.6666666666665 933.1333333333331
3860.0 972.8444444444444
3930.0 1180.6487695749443
3943.3333333333335 1212.9082774049211
3800.0 1095.4525386313471
4010.0 1094.3267108167765
3736.6666666666665 1073.1555555555558
3896.6666666666665 1031.1111111111115
3593.3333333333335 1076.3963963963963
3806.6666666666665 1016.0850111856814
3893.3333333333335 1083.042505592841
3740.0 1050.022075055188
3946.6666666666665 1036.6219239373604
3856.6666666666665 1026.0178970917232
4026.6666666666665 962.1777777777775
3903.3333333333335 1082.1192052980136
3920.0 1162.5827814569532
3743.3333333333335 1062.3042505592841
3736.6666666666665 1092.1396396396399
3693.3333333333335 1103.9111111111115
3690.0 1124.116331096197
3850.0 1284.3555555555554
3843.3333333333335 1116.6
3813.3333333333335 1199.1008771929824
3900.0 1177.3026315789473
3730.0 1093.9999999999998
3926.6666666666665 1135.9284116331098
3816.6666666666665 1159.8666666666666
3760.0 1118.4787472035796
3916.6666666666665 1124.5190156599551
3726.6666666666665 1088.2326621923942
3780.0 1157.8747203579412
3913.3333333333335 1205.6666666666665
3566.6666666666665 1011.0444444444444
3803.3333333333335 1187.1396396396406
3603.3333333333335 1136.263982102909
3746.6666666666665 1163.288888888889
3603.3333333333335 1177.0720720720722
3580.0 1024.9889624724065
3676.6666666666665 1094.4888888888893
3713.3333333333335 1260.9843400447423
3973.3333333333335 1235.916114790287
3876.6666666666665 1157.7181208053687
3956.6666666666665 1248.5555555555559
3656.6666666666665 1157.9865771812076
4030.0 1312.1029082774046
3760.0 1120.9172259507823
3753.3333333333335 1232.9954954954956
3840.0 1118.9999999999995
3823.3333333333335 1112.0088300220752
4013.3333333333335 1221.9015659955257
3853.3333333333335 1197.9028697571744
4060.0 1172.555555555556
3806.6666666666665 1056.890380313199
3756.6666666666665 1108.189845474614
3993.3333333333335 1145.5043859649115
3963.3333333333335 1077.969094922737
3813.3333333333335 1183.5761589403974
3973.3333333333335 1007.5555555555554
3910.0 1141.8344519015654
3736.6666666666665 1125.3061224489793
3776.6666666666665 1244.8322147651008
3913.3333333333335 1236.2444444444445
3733.3333333333335 1073.489932885906
3893.3333333333335 1057.2406181015451
3833.3333333333335 1137.8666666666666
3793.3333333333335 1080.2702702702702
3896.6666666666665 1088.2781456953646
3860.0 1250.711111111111
3830.0 1179.776286353468
4113.333333333333 1187.5555555555554
3726.6666666666665 1106.2666666666667
3973.3333333333335 1076.3534675615213
3813.3333333333335 1073.154362416108
3806.6666666666665 980.2237136465327
3670.0 1100.7158836689036
3570.0 1011.8222222222226
3626.6666666666665 1046.6444444444444
3563.3333333333335 1029.2888888888892
3610.0 1163.066666666667
3556.6666666666665 946.2222222222223
3813.3333333333335 1117.5391498881431
3570.0 1104.2505592841164
3916.6666666666665 1093.5346756152126
3570.0 1099.3777777777782
3683.3333333333335 963.5526315789472
3696.6666666666665 963.7111111111114
3690.0 1019.9116997792496
3576.6666666666665 962.1846846846845
3666.6666666666665 1142.5055928411637
3813.3333333333335 1104.622222222222
3606.6666666666665 965.3333333333331
3490.0 1081.8222222222225
3910.0 1043.9821029082773
3566.6666666666665 1044.9448123620311
3740.0 1056.5555555555554
3740.0 1206.7555555555548
3916.6666666666665 1221.8791946308725
3970.0 1092.125279642058
3920.0 1035.6444444444446
3370.0 1021.7449664429535
3866.6666666666665 1050.488888888889
3556.6666666666665 1104.0666666666666
3820.0 1071.7880794701982
3773.3333333333335 1002.0222222222222
3513.3333333333335 971.3422818791944
4013.3333333333335 1093.4444444444441
3803.3333333333335 1186.5111111111112
3000.0 1134.4222222222224
3676.6666666666665 1244.3708609271523
4003.3333333333335 1056.0264900662257
4103.333333333333 1111.9239373601788
3550.0 1074.2444444444443
3490.0 999.9779249448123
3846.6666666666665 1114.4444444444448
4253.333333333333 1014.9555555555556
3880.0 1015.3555555555553
3970.0 1066.6666666666665
4020.0 1055.4586129753918
3533.3333333333335 992.3423423423425
3786.6666666666665 1068.088888888889
3560.0 1035.704697986577
3476.6666666666665 926.0666666666671
3756.6666666666665 1055.1230425055928
3713.3333333333335 1151.5231788079473
3620.0 995.7270693512303
3073.3333333333335 908.3555555555556
3840.0 1159.076576576577
3753.3333333333335 1031.0888888888887
3650.0 1064.1610738255035
3770.0 1102.9504504504503
3753.3333333333335 1040.5816554809842
3680.0 992.5333333333332
3806.6666666666665 1050.514541387025
3863.3333333333335 942.6621923937362
3720.0 1032.0888888888887
3480.0 970.0444444444446
3496.6666666666665 1178.688888888889
3943.3333333333335 1067.8666666666666
3566.6666666666665 1063.6241610738252
3766.6666666666665 1010.0000000000003
3520.0 1097.7555555555557
3586.6666666666665 1072.2147651006712
3626.6666666666665 1096.3111111111107
3450.0 1198.7248322147648
3463.3333333333335 1151.0585585585588
3700.0 1148.4429824561403
3566.6666666666665 1054.2000000000005
3623.3333333333335 1118.8590604026842
3250.0 1004.6085011185681
3533.3333333333335 1033.2000000000003
3690.0 1071.501103752759
2726.6666666666665 1095.6756756756754
3583.3333333333335 1014.1163310961973
3766.6666666666665 969.3736017897093
3663.3333333333335 1142.5727069351228
4070.0 1072.8153153153157
3706.6666666666665 958.2774049217
3310.0 1105.4809843400444
3393.3333333333335 1202.4888888888888
3410.0 1138.5777777777773
3556.6666666666665 1078.434004474273
3436.6666666666665 946.7324561403511
3633.3333333333335 1187.155555555555
3016.6666666666665 1007.44966442953
3013.3333333333335 1004.1163310961971
3590.0 962.3648648648647
3536.6666666666665 1152.747747747748
3530.0 1072.7027027027032
3250.0 918.4563758389264
3616.6666666666665 957.0198675496689
3546.6666666666665 974.5270270270277
3626.6666666666665 1110.6711409395973
3350.0 930.0223713646535
3276.6666666666665 1033.5777777777782
3346.6666666666665 1158.6975717439298
3483.3333333333335 1013.311403508772
3416.6666666666665 1085.9507829977626
3323.3333333333335 1067.2847682119207
3566.6666666666665 1053.7807606263978
2740.0 1015.8057395143489
3656.6666666666665 967.3333333333335
2550.0 1001.0888888888886
3446.6666666666665 1040.2222222222222
3280.0 953.7999999999996
3603.3333333333335 948.7777777777775
3576.6666666666665 1062.3937360178966
3566.6666666666665 1051.236203090508
3043.3333333333335 964.8222222222221
3586.6666666666665 1053.2891832229577
3310.0 1014.7555555555562
3403.3333333333335 997.2747747747748
3506.6666666666665 1050.2684563758385
3250.0 1043.2450331125826
3250.0 1044.7874720357943
3560.0 1042.5111111111112
3250.0 994.5695364238409
3250.0 994.3468468468466
3453.3333333333335 1062.3111111111111
3253.3333333333335 1023.7938596491225
3510.0 995.6823266219243
3516.6666666666665 962.1999999999998
3506.6666666666665 1025.5701754385966
3493.3333333333335 1215.302013422819
3536.6666666666665 1138.5333333333338
3556.6666666666665 1113.0
3330.0 1002.6444444444446
3493.3333333333335 1086.7561521252799
3353.3333333333335 1021.2888888888893
3690.0 1031.1333333333328
3693.3333333333335 1083.288590604027
3530.0 1053.2888888888888
3530.0 1109.395973154363
3536.6666666666665 1199.888888888889
3533.3333333333335 1233.6465324384787
3563.3333333333335 1180.8277404921696
3606.6666666666665 1087.0000000000002
3473.3333333333335 1235.7999999999995
3490.0 1214.2222222222224
3640.0 1155.6953642384103
3496.6666666666665 1084.7427293064882
3543.3333333333335 1021.1555555555556
