20 10 0 21 0 0 0 15 19 2 14 13 20 15
18 11 0 19 0 0 0 13 21 2 15 12 22 16
16 10 0 21 0 0 0 14 19 2 17 13 20 18
18 11 0 20 0 0 0 13 18 2 16 12 23 17
16 10 0 18 0 0 0 14 20 2 17 13 25 15
18 11 0 17 0 0 0 13 19 2 16 12 28 14
17 11 0 20 0 0 0 12 18 2 15 14 27 13
16 10 0 19 0 0 0 11 21 2 17 13 25 15
14 11 0 17 0 0 0 12 23 2 19 12 27 13
16 10 0 15 0 0 0 13 21 2 17 11 30 14
15 10 0 15 0 0 0 13 20 2 16 13 29 17
14 10 0 14 0 0 0 12 19 2 19 15 28 16
16 9 0 13 0 0 0 14 18 2 18 14 26 18
18 10 0 15 0 0 0 13 20 2 17 16 24 17
16 11 0 14 0 0 0 12 18 2 16 15 27 19
14 10 0 12 0 0 0 13 19 2 17 13 29 20
16 9 0 11 0 0 0 15 22 2 16 12 27 19
18 10 0 10 0 0 0 16 24 2 18 11 24 17
21 9 0 12 0 0 0 15 23 2 17 13 23 16
20 10 0 11 0 0 0 17 21 2 19 12 21 15
22 9 0 10 0 0 0 16 19 2 17 13 24 17
21 10 0 12 0 0 0 15 18 2 20 12 23 16
19 9 0 13 0 0 0 14 20 2 18 13 26 15
18 10 0 12 0 0 0 16 19 2 17 12 25 17
17 12 0 14 0 0 0 15 18 2 16 11 24 20
16 11 0 13 0 0 0 14 20 2 18 10 27 18
18 10 0 12 0 0 0 13 19 2 17 11 31 17
17 9 0 11 0 0 0 12 22 2 19 13 29 16
16 11 0 13 0 0 0 12 21 2 18 13 28 15
16 11 0 16 0 0 0 12 21 2 18 13 28 15
17 10 0 17 0 0 0 11 23 2 20 12 25 13
16 10 0 16 0 0 0 13 22 2 19 12 24 15
15 9 0 18 0 0 0 12 21 2 22 11 22 17
14 8 0 20 0 0 0 14 19 2 20 12 20 19
13 9 0 19 0 0 0 16 22 2 19 11 19 18
15 11 0 18 0 0 0 15 21 2 18 13 18 17
15 13 0 17 0 0 0 15 20 2 17 13 21 16
16 12 0 19 0 0 0 13 22 2 19 12 19 17
15 11 0 18 0 0 0 15 21 2 18 14 18 16
16 12 0 19 0 0 0 13 23 2 19 12 16 17
15 12 0 18 0 0 0 15 22 2 18 12 19 16
14 13 0 16 0 0 0 17 20 2 16 13 21 18
14 13 0 19 0 0 0 17 19 2 16 13 20 18
16 12 0 18 0 0 0 16 18 2 18 12 23 17
17 11 0 16 0 0 0 14 20 2 16 13 25 15
19 10 0 18 0 0 0 13 18 2 14 12 28 17
18 10 0 17 0 0 0 12 17 2 16 14 27 16
17 9 0 16 0 0 0 14 19 2 18 13 25 18
16 10 0 18 0 0 0 16 21 2 16 12 23 16
17 11 0 20 0 0 0 14 19 2 17 11 25 14
16 10 0 19 0 0 0 13 22 2 16 13 23 16
18 9 0 18 0 0 0 12 20 2 18 12 26 15
21 11 0 17 0 0 0 12 19 2 17 12 25 14
20 10 0 19 0 0 0 14 18 2 19 11 23 13
20 10 0 19 0 0 0 14 18 2 19 13 23 13
18 11 0 21 0 0 0 13 17 2 17 15 21 15
16 12 0 23 0 0 0 12 19 2 19 16 19 13
17 11 0 20 0 0 0 13 21 2 17 14 21 14
16 10 0 19 0 0 0 15 20 2 16 13 24 13
18 11 0 18 0 0 0 14 19 2 18 12 22 15
21 13 0 21 0 0 0 13 18 2 17 11 21 14
20 12 0 20 0 0 0 15 17 2 16 10 24 13
18 11 0 22 0 0 0 14 19 2 18 9 22 15
17 13 0 21 0 0 0 13 18 2 21 8 21 17
16 12 0 20 0 0 0 12 21 2 20 9 20 16
19 12 0 23 0 0 0 12 20 2 19 9 19 15
17 11 0 21 0 0 0 11 22 2 21 10 21 16
18 10 0 22 0 0 0 10 19 2 18 11 22 17
17 9 0 21 0 0 0 12 18 2 17 13 25 16
17 11 0 21 0 0 0 12 18 2 17 13 25 16
16 10 0 20 0 0 0 11 17 2 20 12 23 18
17 11 0 21 0 0 0 10 15 2 21 10 24 19
16 13 0 20 0 0 0 12 17 2 20 9 23 18
15 12 0 23 0 0 0 11 16 2 19 10 21 21
17 11 0 21 0 0 0 12 18 2 17 9 23 19
20 10 0 20 0 0 0 11 21 2 16 10 22 18
19 9 0 19 0 0 0 10 20 2 18 11 25 17
18 9 0 23 0 0 0 10 19 2 17 11 24 16
17 10 0 26 0 0 0 11 21 2 16 10 22 15
19 9 0 24 0 0 0 12 19 2 18 9 20 17
18 9 0 23 0 0 0 12 18 2 17 11 24 16
16 8 0 25 0 0 0 11 20 2 15 12 26 14
18 9 0 23 0 0 0 10 19 2 17 14 24 13
16 8 0 21 0 0 0 9 21 2 19 13 27 14
18 9 0 20 0 0 0 10 20 2 18 12 25 16
17 10 0 19 0 0 0 9 19 2 17 11 28 18
17 10 0 19 0 0 0 9 19 2 17 13 27 18
16 12 0 18 0 0 0 11 18 2 16 13 26 17
15 11 0 21 0 0 0 13 17 2 15 12 24 20
16 12 0 23 0 0 0 11 18 2 13 11 26 18
18 11 0 21 0 0 0 10 20 2 14 10 29 16
21 10 0 20 0 0 0 11 19 2 16 9 27 15
20 10 0 19 0 0 0 11 18 2 15 11 26 18
18 9 0 21 0 0 0 10 16 2 17 10 29 16
17 10 0 24 0 0 0 9 18 2 16 11 27 15
19 9 0 22 0 0 0 10 16 2 15 10 30 17
21 8 0 19 0 0 0 11 17 2 13 11 32 15
20 9 0 18 0 0 0 10 16 2 15 10 30 17
23 8 0 20 0 0 0 11 15 2 17 9 28 16
21 7 0 22 0 0 0 12 16 2 19 8 25 18
20 8 0 25 0 0 0 11 15 2 18 9 24 17
19 8 0 24 0 0 0 13 14 2 17 9 28 16
21 7 0 22 0 0 0 12 16 2 16 8 31 15
19 8 0 20 0 0 0 11 18 2 18 9 28 17
19 10 0 20 0 0 0 11 18 2 18 11 27 17
20 11 0 21 0 0 0 12 16 2 16 10 29 15
18 10 0 23 0 0 0 11 14 2 14 9 32 16
17 11 0 22 0 0 0 13 16 2 16 8 30 15
16 11 0 21 0 0 0 13 19 2 15 9 29 14
18 10 0 24 0 0 0 12 18 2 14 10 27 13
16 11 0 22 0 0 0 11 16 2 16 11 30 14
15 10 0 25 0 0 0 10 18 2 15 10 28 16
15 12 0 24 0 0 0 10 17 2 18 10 27 15
14 11 0 23 0 0 0 11 20 2 17 9 25 17
16 10 0 26 0 0 0 10 19 2 16 10 23 16
18 9 0 24 0 0 0 9 18 2 15 9 26 18
17 10 0 23 0 0 0 9 17 2 14 10 30 17
16 12 0 22 0 0 0 10 16 2 13 10 29 20
14 13 0 24 0 0 0 11 17 2 11 9 31 18
16 12 0 23 0 0 0 13 20 2 10 8 29 17
18 11 0 21 0 0 0 15 19 2 11 9 27 16
21 13 0 20 0 0 0 14 18 2 10 8 25 18
19 12 0 22 0 0 0 13 17 2 11 9 28 17
18 11 0 21 0 0 0 12 16 2 13 9 27 20
18 11 0 21 0 0 0 12 16 2 13 11 27 20
16 10 0 23 0 0 0 11 17 2 12 12 29 18
18 12 0 22 0 0 0 10 16 2 14 11 27 17
20 11 0 20 0 0 0 11 18 2 13 10 30 15
18 10 0 22 0 0 0 12 16 2 14 9 32 16
17 12 0 21 0 0 0 11 18 2 13 10 30 15
16 11 0 24 0 0 0 12 17 2 15 9 28 17
15 12 0 22 0 0 0 13 19 2 17 8 26 16
14 11 0 24 0 0 0 14 17 2 15 9 29 14
16 10 0 22 0 0 0 13 19 2 14 10 32 13
15 10 0 21 0 0 0 12 18 2 16 10 30 15
18 10 0 20 0 0 0 14 17 2 15 10 29 14
20 11 0 18 0 0 0 15 15 2 13 9 32 15
19 13 0 17 0 0 0 14 14 2 15 9 31 14
18 12 0 20 0 0 0 13 16 2 14 9 29 16
17 11 0 19 0 0 0 15 19 2 13 10 28 15
16 10 0 18 0 0 0 14 18 2 15 11 32 14
18 11 0 20 0 0 0 13 16 2 14 12 29 15
19 12 0 21 0 0 0 11 17 2 15 11 25 16
18 11 0 20 0 0 0 10 16 2 17 13 29 15
17 11 0 19 0 0 0 10 19 2 16 13 28 15
16 10 0 18 0 0 0 11 18 2 18 15 26 17
17 9 0 20 0 0 0 10 16 2 16 13 28 18
16 11 0 19 0 0 0 12 19 2 15 12 27 17
18 12 0 17 0 0 0 11 17 2 17 11 30 15
17 11 0 16 0 0 0 13 16 2 16 13 28 17
16 13 0 18 0 0 0 12 18 2 15 12 26 16
15 12 0 16 0 0 0 11 20 2 17 13 29 15
14 11 0 18 0 0 0 10 23 2 16 12 27 17
13 10 0 17 0 0 0 11 21 2 18 11 31 16
12 9 0 19 0 0 0 13 20 2 17 10 29 18
14 11 0 18 0 0 0 13 19 2 17 10 28 18
13 12 0 16 0 0 0 14 17 2 19 11 25 20
15 11 0 18 0 0 0 13 16 2 17 12 28 18
17 10 0 20 0 0 0 12 18 2 19 11 25 16
15 9 0 21 0 0 0 13 19 2 17 10 27 17
17 10 0 19 0 0 0 12 18 2 16 11 25 19
18 9 0 17 0 0 0 10 19 2 17 12 27 20
17 10 0 20 0 0 0 11 18 2 16 11 25 19
16 10 0 19 0 0 0 13 17 2 15 10 29 18
15 10 0 22 0 0 0 13 16 2 14 12 28 17
16 11 0 20 0 0 0 12 17 2 15 11 31 15
15 10 0 19 0 0 0 11 19 2 17 13 29 14
17 9 0 21 0 0 0 12 17 2 15 12 32 13
19 10 0 19 0 0 0 11 15 2 16 11 35 12
19 10 0 19 0 0 0 11 18 2 16 11 34 12
16 10 0 16 0 0 0 12 19 2 17 12 36 10
15 9 0 18 0 0 0 14 18 2 16 11 34 12
14 9 0 21 0 0 0 13 21 2 15 10 32 11
14 9 0 20 0 0 0 13 20 2 18 12 31 11
17 11 0 19 0 0 0 13 19 2 17 12 30 11
16 10 0 18 0 0 0 15 22 2 16 11 28 13
18 11 0 17 0 0 0 14 20 2 15 10 31 12
17 10 0 20 0 0 0 13 19 2 17 10 30 11
16 10 0 19 0 0 0 13 22 2 16 12 29 11
18 11 0 18 0 0 0 15 20 2 15 14 27 10
18 11 0 18 0 0 0 15 20 2 15 14 27 12
19 10 0 19 0 0 0 13 17 2 16 12 29 13
17 11 0 21 0 0 0 12 19 2 15 13 27 12
19 10 0 19 0 0 0 11 18 2 17 12 30 11
18 11 0 18 0 0 0 13 17 2 19 11 28 13
18 13 0 18 0 0 0 13 17 2 19 11 27 13
17 12 0 17 0 0 0 12 20 2 18 13 26 12
16 11 0 16 0 0 0 11 23 2 17 15 24 14
18 10 0 18 0 0 0 12 21 2 16 14 27 13
20 9 0 20 0 0 0 11 19 2 17 12 29 12
19 10 0 19 0 0 0 13 18 2 16 14 27 11
22 9 0 18 0 0 0 12 21 2 15 13 25 13
20 10 0 20 0 0 0 11 19 2 14 12 28 12
19 9 0 19 0 0 0 13 22 2 16 14 26 11
17 10 0 17 0 0 0 11 24 2 17 12 28 12
16 11 0 19 0 0 0 10 22 2 19 11 26 14
18 10 0 18 0 0 0 12 21 2 18 13 25 13
16 11 0 20 0 0 0 13 19 2 16 12 28 12
14 12 0 17 0 0 0 14 20 2 17 10 30 13
12 11 0 18 0 0 0 15 22 2 15 11 32 11
11 10 0 16 0 0 0 13 24 2 16 12 35 12
12 11 0 15 0 0 0 15 22 2 15 11 32 14
14 10 0 17 0 0 0 14 20 2 17 13 30 13
13 12 0 16 0 0 0 13 19 2 16 12 35 12
12 11 0 18 0 0 0 14 17 2 18 13 32 13
13 10 0 20 0 0 0 15 19 2 20 12 29 12
14 11 0 17 0 0 0 16 20 2 17 10 31 10
14 11 0 17 0 0 0 16 20 2 17 10 31 10
14 13 0 17 0 0 0 16 20 2 17 10 30 12
13 12 0 19 0 0 0 15 19 2 19 11 28 11
12 11 0 21 0 0 0 13 21 2 17 12 30 12
13 12 0 19 0 0 0 14 19 2 15 11 33 11
15 14 0 18 0 0 0 13 18 2 17 10 31 13
14 13 0 16 0 0 0 14 20 2 15 9 34 12
14 13 0 16 0 0 0 17 19 2 15 11 33 12
16 12 0 18 0 0 0 15 17 2 17 12 30 11
18 11 0 16 0 0 0 14 19 2 16 11 33 10
17 10 0 15 0 0 0 13 22 2 19 10 31 9
20 9 0 17 0 0 0 12 21 2 18 12 29 10
19 10 0 20 0 0 0 11 20 2 17 14 27 9
17 11 0 21 0 0 0 12 21 2 15 12 29 10
15 10 0 23 0 0 0 11 19 2 14 13 32 11
16 11 0 21 0 0 0 12 21 2 12 14 29 12
18 10 0 19 0 0 0 14 19 2 14 13 27 14
18 10 0 19 0 0 0 14 19 2 14 13 27 14
17 11 0 21 0 0 0 13 17 2 16 15 25 13
20 10 0 20 0 0 0 12 16 2 15 14 29 12
18 9 0 18 0 0 0 14 18 2 14 16 27 14
20 8 0 17 0 0 0 13 17 2 16 15 30 13
18 9 0 18 0 0 0 11 18 2 14 13 32 14
17 10 0 17 0 0 0 13 20 2 16 12 30 13
16 9 0 19 0 0 0 12 18 2 18 13 28 15
18 10 0 18 0 0 0 11 21 2 17 12 26 14
17 11 0 17 0 0 0 13 20 2 16 11 30 13
16 13 0 20 0 0 0 12 19 2 15 10 28 15
14 12 0 22 0 0 0 11 17 2 14 11 31 16
13 11 0 20 0 0 0 12 19 2 16 12 29 15
15 10 0 19 0 0 0 11 22 2 18 11 27 14
17 11 0 22 0 0 0 10 20 2 17 12 25 13
19 10 0 20 0 0 0 11 19 2 16 11 28 12
22 11 0 23 0 0 0 10 18 2 15 12 26 11
20 10 0 21 0 0 0 11 20 2 16 11 28 12
18 9 0 23 0 0 0 12 18 2 14 12 31 11
17 10 0 22 0 0 0 11 17 2 16 11 29 13
20 9 0 21 0 0 0 13 16 2 19 10 27 12
18 10 0 19 0 0 0 14 17 2 17 11 29 13
20 9 0 21 0 0 0 13 15 2 19 12 26 12
18 10 0 19 0 0 0 14 16 2 21 11 29 11
20 9 0 21 0 0 0 13 18 2 19 12 26 10
22 10 0 19 0 0 0 12 16 2 17 11 29 11
21 11 0 18 0 0 0 11 18 2 16 13 27 13
22 12 0 19 0 0 0 9 16 2 17 11 28 14
21 11 0 22 0 0 0 10 18 2 16 10 26 13
19 10 0 20 0 0 0 11 20 2 18 9 29 12
17 11 0 22 0 0 0 12 18 2 16 10 27 13
19 10 0 20 0 0 0 11 20 2 18 9 30 12
18 9 0 23 0 0 0 10 19 2 17 10 28 14
16 10 0 25 0 0 0 9 17 2 15 11 31 13
19 10 0 24 0 0 0 10 16 2 14 10 29 15
18 11 0 22 0 0 0 9 18 2 16 11 27 14
17 11 0 21 0 0 0 11 17 2 19 13 26 13
15 10 0 23 0 0 0 12 19 2 17 12 29 12
17 10 0 22 0 0 0 14 18 2 16 11 28 11
15 11 0 24 0 0 0 13 16 2 15 10 31 12
13 10 0 25 0 0 0 14 17 2 16 9 33 13
15 11 0 23 0 0 0 13 19 2 15 10 30 12
16 9 0 20 0 0 0 14 20 2 16 10 31 13
18 10 0 18 0 0 0 13 18 2 18 11 29 12
17 11 0 20 0 0 0 12 17 2 17 10 33 11
16 10 0 19 0 0 0 11 20 2 16 12 31 13
18 11 0 17 0 0 0 10 22 2 15 11 28 15
17 12 0 16 0 0 0 11 20 2 17 12 26 17
15 13 0 18 0 0 0 12 22 2 15 13 24 15
17 14 0 16 0 0 0 13 24 2 17 12 22 14
16 13 0 15 0 0 0 12 22 2 16 14 25 16
18 14 0 14 0 0 0 11 20 2 14 15 28 14
17 13 0 16 0 0 0 11 19 2 16 14 27 13
16 12 0 19 0 0 0 11 22 2 15 13 26 12
16 12 0 19 0 0 0 11 22 2 18 13 26 12
14 11 0 17 0 0 0 12 24 2 20 12 28 11
13 13 0 16 0 0 0 14 23 2 19 14 26 10
15 12 0 18 0 0 0 13 22 2 18 16 24 9
16 11 0 16 0 0 0 14 20 2 20 14 26 10
15 10 0 15 0 0 0 13 19 2 23 13 30 9
17 11 0 14 0 0 0 12 22 2 21 12 28 10
16 10 0 13 0 0 0 14 25 2 19 14 26 11
18 12 0 12 0 0 0 16 24 2 18 13 24 10
17 11 0 11 0 0 0 15 23 2 17 12 28 12
16 11 0 13 0 0 0 15 22 2 20 12 27 12
18 10 0 12 0 0 0 14 20 2 23 11 25 14
17 9 0 14 0 0 0 13 19 2 22 13 29 13
19 10 0 13 0 0 0 12 18 2 25 12 27 12
18 11 0 15 0 0 0 11 17 2 23 14 25 14
20 10 0 14 0 0 0 12 15 2 26 13 23 16
22 11 0 16 0 0 0 11 17 2 24 12 21 15
20 10 0 15 0 0 0 12 19 2 22 11 24 14
18 11 0 17 0 0 0 11 18 2 25 12 22 13
17 13 0 16 0 0 0 13 17 2 24 11 25 12
15 12 0 15 0 0 0 12 19 2 22 12 28 13
14 14 0 17 0 0 0 11 18 2 25 11 26 12
16 13 0 19 0 0 0 12 17 2 23 10 24 14
18 12 0 18 0 0 0 11 16 2 26 9 22 16
20 11 0 16 0 0 0 12 14 2 28 10 24 14
17 10 0 17 0 0 0 10 15 2 30 11 26 12
20 9 0 16 0 0 0 11 17 2 28 10 24 11
19 9 0 15 0 0 0 13 20 2 27 12 23 11
17 10 0 17 0 0 0 14 18 2 25 11 26 10
16 10 0 16 0 0 0 16 17 2 24 13 25 12
17 9 0 14 0 0 0 14 15 2 26 14 27 11
16 10 0 13 0 0 0 13 17 2 25 16 26 10
18 9 0 15 0 0 0 12 16 2 28 15 24 11
17 8 0 14 0 0 0 14 18 2 26 14 23 13
16 9 0 13 0 0 0 13 17 2 25 16 27 12
18 10 0 14 0 0 0 12 15 2 28 14 24 13
17 11 0 13 0 0 0 11 17 2 26 13 27 12
16 10 0 15 0 0 0 13 19 2 24 12 25 14
18 9 0 14 0 0 0 12 18 2 23 14 23 16
20 8 0 13 0 0 0 13 16 2 25 13 25 14
19 7 0 15 0 0 0 12 15 2 23 12 28 16
22 8 0 14 0 0 0 11 14 2 22 14 27 15
21 9 0 13 0 0 0 10 16 2 21 13 31 14
20 8 0 15 0 0 0 11 15 2 24 12 29 13
23 9 0 17 0 0 0 10 14 2 22 11 27 15
20 10 0 15 0 0 0 9 15 2 24 12 29 13
23 11 0 17 0 0 0 8 14 2 22 11 27 15
21 10 0 16 0 0 0 9 13 2 25 12 25 17
19 11 0 18 0 0 0 10 14 2 22 11 27 15
17 10 0 16 0 0 0 11 15 2 24 10 30 14
20 12 0 15 0 0 0 13 14 2 23 10 29 13
20 12 0 15 0 0 0 13 14 2 22 12 28 13
23 11 0 14 0 0 0 12 16 2 20 11 26 15
21 12 0 16 0 0 0 13 15 2 22 10 24 14
23 11 0 14 0 0 0 14 13 2 24 11 26 12
22 10 0 13 0 0 0 13 15 2 28 10 25 11
20 9 0 15 0 0 0 12 14 2 26 11 28 12
20 9 0 15 0 0 0 14 14 2 26 11 28 12
22 10 0 14 0 0 0 13 15 2 23 12 25 13
21 9 0 13 0 0 0 12 14 2 26 11 29 12
19 10 0 15 0 0 0 14 13 2 24 12 27 14
18 11 0 17 0 0 0 13 15 2 22 14 25 13
20 10 0 15 0 0 0 12 14 2 24 13 28 12
23 9 0 14 0 0 0 11 13 2 27 12 26 11
22 9 0 13 0 0 0 13 15 2 26 12 25 13
21 11 0 13 0 0 0 15 14 2 25 12 24 13
